step,epoch,batch_loss,running_mean,trailing_mean
731,1,0.126964,0.201604,0.152148
732,1,0.181172,0.201576,0.151552
733,1,0.082725,0.201414,0.150479
734,1,0.132903,0.201321,0.150701
735,1,0.121667,0.201213,0.149739
736,1,0.172485,0.201174,0.150294
737,1,0.175763,0.201139,0.150598
738,1,0.188403,0.201122,0.150382
739,1,0.193083,0.201111,0.15032
740,1,0.184975,0.201089,0.150422
741,1,0.189114,0.201073,0.151618
742,1,0.133977,0.200983,0.151915
743,1,0.100442,0.200847,0.151537
744,1,0.222944,0.200877,0.15206
745,1,0.188237,0.20086,0.152728
746,1,0.19202,0.200848,0.152717
747,1,0.119077,0.200739,0.152437
748,1,0.179746,0.200711,0.152523
749,1,0.185076,0.20069,0.152665
750,1,0.100572,0.200556,0.151961
751,1,0.106597,0.200431,0.152011
752,1,0.109678,0.20031,0.15134
753,1,0.169095,0.200269,0.151771
754,1,0.168756,0.200227,0.1521
755,1,0.169091,0.200186,0.152175
756,1,0.156307,0.200128,0.152359
757,1,0.178749,0.2001,0.152793
758,1,0.159139,0.200046,0.152122
759,1,0.18124,0.200021,0.152656
760,1,0.124252,0.199921,0.152799
761,1,0.159727,0.199868,0.152194
762,1,0.142725,0.199793,0.152023
763,1,0.116029,0.199684,0.151859
764,1,0.138808,0.199604,0.151885
765,1,0.115473,0.199494,0.151512
766,1,0.129193,0.199402,0.151537
767,1,0.134934,0.199318,0.152224
768,1,0.103204,0.199193,0.151197
769,1,0.165996,0.19915,0.151023
770,1,0.125187,0.199054,0.15
771,1,0.133636,0.198969,0.149014
772,1,0.151451,0.198907,0.14803
773,1,0.18394,0.198888,0.148476
774,1,0.126096,0.198794,0.1478
775,1,0.125218,0.198699,0.147931
776,1,0.122042,0.1986,0.14744
777,1,0.21273,0.198618,0.147397
778,1,0.122895,0.198521,0.146901
779,1,0.1287,0.198431,0.146844
780,1,0.152247,0.198372,0.147044
781,1,0.12883,0.198283,0.146902
782,1,0.142946,0.198212,0.146995
783,1,0.111176,0.198101,0.146943
784,1,0.171304,0.198067,0.147619
785,1,0.168393,0.198029,0.146881
786,1,0.096522,0.1979,0.145278
787,1,0.156219,0.197847,0.145086
788,1,0.18479,0.197831,0.146225
789,1,0.157291,0.197779,0.146423
790,1,0.154601,0.197725,0.147204
791,1,0.111457,0.197615,0.146903
792,1,0.122952,0.197521,0.147154
793,1,0.265791,0.197607,0.148174
794,1,0.100822,0.197485,0.14771
795,1,0.168903,0.197449,0.148111
796,1,0.150421,0.19739,0.148592
797,1,0.186717,0.197377,0.149054
798,1,0.153629,0.197322,0.148795
799,1,0.150218,0.197263,0.148117
800,1,0.167208,0.197226,0.148494
801,1,0.19903,0.197228,0.149276
802,1,0.171548,0.197196,0.149168
803,1,0.149195,0.197136,0.149375
804,1,0.140668,0.197066,0.149199
805,1,0.165315,0.197026,0.149233
806,1,0.125353,0.196937,0.14981
807,1,0.152249,0.196882,0.148554
808,1,0.120937,0.196788,0.148702
809,1,0.216185,0.196812,0.149823
810,1,0.09181,0.196682,0.149176
811,1,0.173343,0.196654,0.149259
812,1,0.108147,0.196545,0.148663
813,1,0.140391,0.196476,0.148099
814,1,0.105346,0.196364,0.147596
815,1,0.143335,0.196299,0.147579
816,1,0.206451,0.196311,0.1477
817,1,0.103097,0.196197,0.14786
818,1,0.087534,0.196064,0.147363
819,1,0.138292,0.195994,0.147569
820,1,0.123979,0.195906,0.147344
821,1,0.132717,0.195829,0.147748
822,1,0.173286,0.195801,0.148617
823,1,0.134021,0.195726,0.148566
824,1,0.203658,0.195736,0.149024
825,1,0.127828,0.195654,0.149296
826,1,0.150764,0.195599,0.149012
827,1,0.175491,0.195575,0.148808
828,1,0.150102,0.19552,0.149561
829,1,0.125695,0.195436,0.149563
830,1,0.166603,0.195401,0.14937
831,1,0.140995,0.195336,0.149511
832,1,0.120427,0.195246,0.148903
833,1,0.124684,0.195161,0.149323
834,1,0.210395,0.195179,0.150098
835,1,0.125883,0.195096,0.15014
836,1,0.183736,0.195083,0.150252
837,1,0.147015,0.195025,0.149965
838,1,0.210157,0.195043,0.150182
839,1,0.153263,0.194993,0.149784
840,1,0.181368,0.194977,0.149748
841,1,0.117355,0.194885,0.149031
842,1,0.108647,0.194782,0.148777
843,1,0.172934,0.194756,0.149502
844,1,0.135257,0.194686,0.148625
845,1,0.125334,0.194604,0.147996
846,1,0.224968,0.19464,0.148326
847,1,0.158028,0.194597,0.148715
848,1,0.162733,0.194559,0.148545
849,1,0.105237,0.194454,0.147747
850,1,0.129107,0.194377,0.148032
851,1,0.195594,0.194378,0.148922
852,1,0.126604,0.194299,0.149091
853,1,0.165349,0.194265,0.149054
854,1,0.132216,0.194192,0.148689
855,1,0.215436,0.194217,0.149152
856,1,0.106223,0.194114,0.148651
857,1,0.19734,0.194118,0.148837
858,1,0.15384,0.194071,0.148784
859,1,0.138131,0.194006,0.148353
860,1,0.235389,0.194054,0.149464
861,1,0.156776,0.194011,0.149435
862,1,0.125169,0.193931,0.149259
863,1,0.134457,0.193862,0.149444
864,1,0.082235,0.193733,0.148878
865,1,0.149282,0.193681,0.149216
866,1,0.208111,0.193698,0.150005
867,1,0.154823,0.193653,0.150204
868,1,0.158865,0.193613,0.150761
869,1,0.126849,0.193536,0.150369
870,1,0.123921,0.193456,0.150356
871,1,0.168072,0.193427,0.150701
872,1,0.140982,0.193367,0.150596
873,1,0.109009,0.19327,0.149847
874,1,0.111566,0.193177,0.149702
875,1,0.132764,0.193108,0.149777
876,1,0.113411,0.193017,0.149691
877,1,0.149052,0.192967,0.149054
878,1,0.163533,0.192933,0.14946
879,1,0.262234,0.193012,0.150796
880,1,0.10645,0.192914,0.150338
881,1,0.109749,0.192819,0.150147
882,1,0.11344,0.192729,0.149852
883,1,0.157344,0.192689,0.150313
884,1,0.157674,0.19265,0.150177
885,1,0.172515,0.192627,0.150218
886,1,0.164926,0.192596,0.150902
887,1,0.185277,0.192587,0.151193
888,1,0.104564,0.192488,0.150391
889,1,0.197356,0.192494,0.150791
890,1,0.129558,0.192423,0.150541
891,1,0.171826,0.1924,0.151145
892,1,0.122306,0.192321,0.151138
893,1,0.090273,0.192207,0.149383
894,1,0.143944,0.192153,0.149814
895,1,0.163635,0.192121,0.149762
896,1,0.144917,0.192068,0.149707
897,1,0.184965,0.192061,0.149689
898,1,0.177367,0.192044,0.149926
899,1,0.114521,0.191958,0.149569
900,1,0.129843,0.191889,0.149196
901,1,0.167916,0.191862,0.148885
902,1,0.148724,0.191815,0.148656
903,1,0.127969,0.191744,0.148444
904,1,0.143953,0.191691,0.148477
905,1,0.149229,0.191644,0.148316
906,1,0.190182,0.191642,0.148964
907,1,0.220184,0.191674,0.149644
908,1,0.151057,0.191629,0.149945
909,1,0.151593,0.191585,0.149299
910,1,0.119251,0.191506,0.149573
911,1,0.204917,0.19152,0.149889
912,1,0.190021,0.191519,0.150708
913,1,0.104815,0.191424,0.150352
914,1,0.187611,0.19142,0.151175
915,1,0.084698,0.191303,0.150588
916,1,0.123727,0.191229,0.149761
917,1,0.136075,0.191169,0.150091
918,1,0.199039,0.191178,0.151206
919,1,0.157692,0.191141,0.1514
920,1,0.132649,0.191078,0.151487
921,1,0.11286,0.190993,0.151288
922,1,0.099164,0.190893,0.150547
923,1,0.110542,0.190806,0.150312
924,1,0.127294,0.190737,0.149549
925,1,0.165135,0.19071,0.149922
926,1,0.120031,0.190633,0.149614
927,1,0.092871,0.190528,0.148788
928,1,0.142658,0.190476,0.148714
929,1,0.098328,0.190377,0.14844
930,1,0.164304,0.190349,0.148417
931,1,0.121056,0.190275,0.148218
932,1,0.126529,0.190206,0.148279
933,1,0.143281,0.190156,0.148465
934,1,0.177889,0.190143,0.148139
935,1,0.102809,0.190049,0.147909
936,1,0.106267,0.18996,0.147134
937,1,0.130715,0.189897,0.146971
938,1,0.192823,0.1899,0.146798
939,1,0.127292,0.189833,0.146538
940,1,0.191401,0.189835,0.146638
941,1,0.156622,0.189799,0.147031
942,1,0.229709,0.189842,0.148242
943,1,0.130555,0.189779,0.147818
944,1,0.229587,0.189821,0.148761
945,1,0.100413,0.189726,0.148512
946,1,0.12598,0.189659,0.147522
947,1,0.155192,0.189623,0.147494
948,1,0.099013,0.189527,0.146856
949,1,0.074128,0.189405,0.146545
950,1,0.167442,0.189382,0.146929
951,1,0.151477,0.189343,0.146488
952,1,0.153883,0.189305,0.14676
953,1,0.147177,0.189261,0.146579
954,1,0.135424,0.189205,0.146611
955,1,0.203214,0.189219,0.146488
956,1,0.112673,0.189139,0.146553
957,1,0.207257,0.189158,0.146652
958,1,0.144346,0.189111,0.146557
959,1,0.127149,0.189047,0.146447
960,1,0.140669,0.188996,0.1455
961,1,0.124201,0.188929,0.145174
962,1,0.171616,0.188911,0.145639
963,1,0.188288,0.18891,0.146177
964,1,0.191838,0.188913,0.147273
965,1,0.196167,0.188921,0.147742
966,1,0.096593,0.188825,0.146627
967,1,0.28944,0.188929,0.147973
968,1,0.145928,0.188885,0.147844
969,1,0.114264,0.188808,0.147718
970,1,0.12232,0.188739,0.147702
971,1,0.194091,0.188745,0.147962
972,1,0.093775,0.188647,0.14749
973,1,0.158992,0.188617,0.14799
974,1,0.215118,0.188644,0.149025
975,1,0.135063,0.188589,0.149048
976,1,0.104033,0.188502,0.148955
977,1,0.132272,0.188445,0.148787
978,1,0.115555,0.18837,0.148307
979,1,0.133902,0.188315,0.147024
980,1,0.169684,0.188296,0.147656
981,1,0.151654,0.188258,0.148075
982,1,0.202097,0.188272,0.148962
983,1,0.141694,0.188225,0.148805
984,1,0.147405,0.188183,0.148702
985,1,0.201269,0.188197,0.14899
986,1,0.224141,0.188233,0.149582
987,1,0.07905,0.188123,0.14852
988,1,0.195014,0.18813,0.149424
989,1,0.209111,0.188151,0.149542
990,1,0.111155,0.188073,0.149358
991,1,0.083661,0.187968,0.148476
992,1,0.1232,0.187902,0.148485
993,1,0.205365,0.18792,0.149636
994,1,0.112395,0.187844,0.149321
995,1,0.099373,0.187755,0.148678
996,1,0.116503,0.187683,0.148394
997,1,0.154396,0.18765,0.148088
998,1,0.155716,0.187618,0.147872
999,1,0.109231,0.18754,0.147819
1000,1,0.168913,0.187521,0.148209
1001,1,0.158385,0.187492,0.148114
1002,1,0.141096,0.187446,0.148038
1003,1,0.184607,0.187443,0.148604
1004,1,0.12978,0.187385,0.148462
1005,1,0.132426,0.187331,0.148294
1006,1,0.102895,0.187247,0.147422
1007,1,0.194698,0.187254,0.147167
1008,1,0.175218,0.187242,0.147408
1009,1,0.108393,0.187164,0.146976
1010,1,0.116413,0.187094,0.146948
1011,1,0.124775,0.187032,0.146147
1012,1,0.171574,0.187017,0.145962
1013,1,0.170828,0.187001,0.146622
1014,1,0.16859,0.186983,0.146432
1015,1,0.093572,0.186891,0.146521
1016,1,0.078914,0.186785,0.146073
1017,1,0.151887,0.18675,0.146231
1018,1,0.156821,0.186721,0.145809
1019,1,0.115834,0.186651,0.14539
1020,1,0.116317,0.186582,0.145227
1021,1,0.207679,0.186603,0.146175
1022,1,0.146706,0.186564,0.14665
1023,1,0.06129,0.186442,0.146158
1024,1,0.095929,0.186353,0.145844
1025,1,0.149592,0.186317,0.145689
1026,1,0.256067,0.186385,0.147049
1027,1,0.123295,0.186324,0.147353
1028,1,0.139207,0.186278,0.147319
1029,1,0.125987,0.186219,0.147595
1030,1,0.140936,0.186175,0.147362
1031,1,0.164722,0.186155,0.147798
1032,1,0.119309,0.18609,0.147726
1033,1,0.095749,0.186002,0.147251
1034,1,0.236026,0.186051,0.147832
1035,1,0.143311,0.18601,0.148237
1036,1,0.125386,0.185951,0.148428
1037,1,0.107903,0.185876,0.1482
1038,1,0.173795,0.185864,0.14801
1039,1,0.089436,0.185771,0.147631
1040,1,0.076606,0.185666,0.146483
1041,1,0.14494,0.185627,0.146367
1042,1,0.194596,0.185636,0.146016
1043,1,0.224117,0.185673,0.146951
1044,1,0.108057,0.185598,0.145736
1045,1,0.134014,0.185549,0.146072
1046,1,0.176676,0.185541,0.146579
1047,1,0.182296,0.185537,0.14685
1048,1,0.189022,0.185541,0.14775
1049,1,0.1093,0.185468,0.148102
1050,1,0.152032,0.185436,0.147948
1051,1,0.155397,0.185408,0.147987
1052,1,0.157698,0.185381,0.148025
1053,1,0.128275,0.185327,0.147836
1054,1,0.119088,0.185264,0.147673
1055,1,0.212723,0.18529,0.147768
1056,1,0.131753,0.18524,0.147958
1057,1,0.090164,0.18515,0.146787
1058,1,0.169094,0.185134,0.147035
1059,1,0.123026,0.185076,0.146994
1060,1,0.083508,0.18498,0.146422
1061,1,0.139813,0.184937,0.146578
1062,1,0.102028,0.184859,0.145882
1063,1,0.150073,0.184827,0.1455
1064,1,0.152721,0.184796,0.145109
1065,1,0.104068,0.184721,0.144188
1066,1,0.127799,0.184667,0.1445
1067,1,0.089338,0.184578,0.142499
1068,1,0.106089,0.184504,0.142101
1069,1,0.131155,0.184454,0.14227
1070,1,0.09837,0.184374,0.14203
1071,1,0.168748,0.184359,0.141777
1072,1,0.170206,0.184346,0.142541
1073,1,0.13017,0.184296,0.142253
1074,1,0.249193,0.184356,0.142594
1075,1,0.162699,0.184336,0.14287
1076,1,0.164155,0.184317,0.143471
1077,1,0.221636,0.184352,0.144365
1078,1,0.230614,0.184395,0.145515
1079,1,0.181339,0.184392,0.14599
1080,1,0.181084,0.184389,0.146104
1081,1,0.204272,0.184407,0.14663
1082,1,0.116811,0.184345,0.145777
1083,1,0.130873,0.184295,0.145669
1084,1,0.114122,0.184231,0.145336
1085,1,0.180877,0.184228,0.145132
1086,1,0.08864,0.18414,0.143777
1087,1,0.1306,0.18409,0.144293
1088,1,0.135226,0.184045,0.143695
1089,1,0.165578,0.184028,0.143259
1090,1,0.26485,0.184103,0.144796
1091,1,0.126832,0.18405,0.145228
1092,1,0.065854,0.183942,0.144655
1093,1,0.115275,0.183879,0.143754
1094,1,0.158337,0.183856,0.144213
1095,1,0.120644,0.183798,0.144426
1096,1,0.122786,0.183742,0.144489
1097,1,0.22434,0.183779,0.145188
1098,1,0.149974,0.183749,0.145131
1099,1,0.179451,0.183745,0.145833
1100,1,0.167839,0.18373,0.145822
1101,1,0.176266,0.183723,0.146001
1102,1,0.119625,0.183665,0.145786
1103,1,0.126615,0.183614,0.145206
1104,1,0.170053,0.183601,0.145609
1105,1,0.121494,0.183545,0.1455
1106,1,0.211749,0.183571,0.146588
1107,1,0.118915,0.183512,0.14583
1108,1,0.08319,0.183422,0.14491
1109,1,0.225246,0.183459,0.146079
1110,1,0.189664,0.183465,0.146811
1111,1,0.124871,0.183412,0.146812
1112,1,0.119327,0.183355,0.14629
1113,1,0.109573,0.183288,0.145677
1114,1,0.094998,0.183209,0.144941
1115,1,0.136044,0.183167,0.145366
1116,1,0.125837,0.183115,0.145835
1117,1,0.153519,0.183089,0.145851
1118,1,0.171277,0.183078,0.145996
1119,1,0.107241,0.18301,0.14591
1120,1,0.129937,0.182963,0.146046
1121,1,0.122284,0.182909,0.145192
1122,1,0.148175,0.182878,0.145207
1123,1,0.120883,0.182823,0.145803
1124,1,0.121174,0.182768,0.146055
1125,1,0.174406,0.182761,0.146304
1126,1,0.14071,0.182723,0.14515
1127,1,0.085679,0.182637,0.144774
1128,1,0.145628,0.182604,0.144838
1129,1,0.164751,0.182588,0.145226
1130,1,0.138649,0.18255,0.145203
1131,1,0.111708,0.182487,0.144673
1132,1,0.103381,0.182417,0.144513
1133,1,0.134821,0.182375,0.144904
1134,1,0.189822,0.182382,0.144442
1135,1,0.169996,0.182371,0.144709
1136,1,0.110166,0.182307,0.144557
1137,1,0.131048,0.182262,0.144788
1138,1,0.150963,0.182235,0.14456
1139,1,0.194512,0.182245,0.145611
1140,1,0.110755,0.182183,0.145952
1141,1,0.204187,0.182202,0.146545
1142,1,0.109089,0.182138,0.145689
1143,1,0.228346,0.182178,0.145732
1144,1,0.120416,0.182124,0.145855
1145,1,0.129394,0.182078,0.145809
1146,1,0.163006,0.182062,0.145672
1147,1,0.103768,0.181993,0.144887
1148,1,0.13511,0.181953,0.144348
1149,1,0.233163,0.181997,0.145587
1150,1,0.151826,0.181971,0.145585
1151,1,0.166359,0.181957,0.145694
1152,1,0.163978,0.181942,0.145757
1153,1,0.166693,0.181928,0.146141
1154,1,0.18221,0.181929,0.146772
1155,1,0.168636,0.181917,0.146332
1156,1,0.105032,0.181851,0.146064
1157,1,0.173346,0.181843,0.146896
1158,1,0.156683,0.181822,0.146772
1159,1,0.16211,0.181805,0.147163
1160,1,0.114926,0.181747,0.147477
1161,1,0.164147,0.181732,0.14772
1162,1,0.196939,0.181745,0.14867
1163,1,0.118521,0.181691,0.148354
1164,1,0.144483,0.181659,0.148272
1165,1,0.189686,0.181665,0.149128
1166,1,0.118964,0.181612,0.149039
1167,1,0.134164,0.181571,0.149488
1168,1,0.1498,0.181544,0.149925
1169,1,0.147436,0.181515,0.150088
1170,1,0.150162,0.181488,0.150606
1171,1,0.177834,0.181485,0.150696
1172,1,0.120144,0.181432,0.150196
1173,1,0.197069,0.181446,0.150865
1174,1,0.208435,0.181469,0.150457
1175,1,0.156456,0.181447,0.150395
1176,1,0.163932,0.181432,0.150393
1177,1,0.136008,0.181394,0.149536
1178,1,0.164374,0.181379,0.148874
1179,1,0.09388,0.181305,0.147999
1180,1,0.124139,0.181257,0.14743
1181,1,0.130389,0.181214,0.146691
1182,1,0.134498,0.181174,0.146868
1183,1,0.192203,0.181184,0.147481
1184,1,0.128293,0.181139,0.147623
1185,1,0.181287,0.181139,0.147627
1186,1,0.164858,0.181125,0.148389
1187,1,0.174605,0.18112,0.148829
1188,1,0.167159,0.181108,0.149149
1189,1,0.165442,0.181095,0.149147
1190,1,0.18255,0.181096,0.148324
1191,1,0.168644,0.181086,0.148742
1192,1,0.127405,0.181041,0.149358
1193,1,0.112707,0.180983,0.149332
1194,1,0.219189,0.181015,0.149941
1195,1,0.15679,0.180995,0.150302
1196,1,0.162063,0.180979,0.150695
1197,1,0.138236,0.180943,0.149834
1198,1,0.080966,0.18086,0.149144
1199,1,0.156439,0.18084,0.148914
1200,1,0.067082,0.180745,0.147906
1201,1,0.148144,0.180718,0.147625
1202,1,0.088957,0.180641,0.147318
1203,1,0.188145,0.180648,0.147933
1204,1,0.15417,0.180626,0.147775
1205,1,0.140899,0.180593,0.147969
1206,1,0.118255,0.180541,0.147034
1207,1,0.103191,0.180477,0.146877
1208,1,0.177351,0.180474,0.147818
1209,1,0.143083,0.180443,0.146996
1210,1,0.156325,0.180423,0.146663
1211,1,0.151071,0.180399,0.146925
1212,1,0.155275,0.180378,0.147285
1213,1,0.135344,0.180341,0.147542
1214,1,0.242615,0.180393,0.149018
1215,1,0.089936,0.180318,0.148557
1216,1,0.152348,0.180295,0.148823
1217,1,0.066143,0.180201,0.147949
1218,1,0.195511,0.180214,0.148191
1219,1,0.127071,0.18017,0.148389
1220,1,0.16819,0.180161,0.148772
1221,1,0.107305,0.180101,0.148622
1222,1,0.072856,0.180013,0.147869
1223,1,0.140734,0.179981,0.148067
1224,1,0.144479,0.179952,0.1483
1225,1,0.077585,0.179868,0.147332
1226,1,0.143075,0.179838,0.147356
1227,1,0.133051,0.1798,0.14783
1228,1,0.213477,0.179828,0.148508
1229,1,0.12751,0.179785,0.148136
1230,1,0.145841,0.179758,0.148208
1231,1,0.078723,0.179675,0.147878
1232,1,0.164387,0.179663,0.148488
1233,1,0.164638,0.179651,0.148786
1234,1,0.199656,0.179667,0.148884
1235,1,0.213045,0.179694,0.149315
1236,1,0.135128,0.179658,0.149564
1237,1,0.140048,0.179626,0.149654
1238,1,0.113137,0.179572,0.149276
1239,1,0.218735,0.179604,0.149518
1240,1,0.063564,0.17951,0.149047
1241,1,0.127711,0.179469,0.148282
1242,1,0.053809,0.179367,0.147729
1243,1,0.14648,0.179341,0.14691
1244,1,0.206896,0.179363,0.147775
1245,1,0.195638,0.179376,0.148438
1246,1,0.095651,0.179309,0.147764
1247,1,0.09619,0.179242,0.147688
1248,1,0.147414,0.179217,0.147811
1249,1,0.092394,0.179147,0.146404
1250,1,0.161467,0.179133,0.1465
1251,1,0.137392,0.1791,0.14621
1252,1,0.129397,0.17906,0.145865
1253,1,0.213115,0.179087,0.146329
1254,1,0.085365,0.179013,0.14536
1255,1,0.190523,0.179022,0.145579
1256,1,0.141177,0.178992,0.145941
1257,1,0.169041,0.178984,0.145898
1258,1,0.118844,0.178936,0.145519
1259,1,0.144617,0.178909,0.145344
1260,1,0.147162,0.178883,0.145667
1261,1,0.143696,0.178856,0.145462
1262,1,0.160724,0.178841,0.1451
1263,1,0.134138,0.178806,0.145256
1264,1,0.144583,0.178779,0.145257
1265,1,0.179967,0.17878,0.14516
1266,1,0.28573,0.178864,0.146828
1267,1,0.136389,0.178831,0.14685
1268,1,0.098078,0.178767,0.146333
1269,1,0.126236,0.178725,0.146121
1270,1,0.162253,0.178713,0.146242
1271,1,0.10423,0.178654,0.145505
1272,1,0.111344,0.178601,0.145417
1273,1,0.1959,0.178615,0.145406
1274,1,0.092052,0.178547,0.144242
1275,1,0.111368,0.178494,0.143791
1276,1,0.115617,0.178445,0.143308
1277,1,0.109613,0.178391,0.143044
1278,1,0.133432,0.178356,0.142735
1279,1,0.18401,0.17836,0.143636
1280,1,0.143219,0.178333,0.143827
1281,1,0.127534,0.178293,0.143798
1282,1,0.139038,0.178262,0.143844
1283,1,0.150299,0.17824,0.143424
1284,1,0.076285,0.178161,0.142904
1285,1,0.053947,0.178064,0.141631
1286,1,0.121957,0.178021,0.141202
1287,1,0.178323,0.178021,0.141239
1288,1,0.149367,0.177999,0.141061
1289,1,0.125414,0.177958,0.140661
1290,1,0.140797,0.177929,0.140243
1291,1,0.139906,0.1779,0.139956
1292,1,0.132457,0.177865,0.140007
1293,1,0.259385,0.177928,0.141473
1294,1,0.073621,0.177847,0.140018
1295,1,0.13775,0.177816,0.139827
1296,1,0.108083,0.177762,0.139287
1297,1,0.13736,0.177731,0.139279
1298,1,0.194848,0.177744,0.140418
1299,1,0.099411,0.177684,0.139847
1300,1,0.090399,0.177617,0.14008
1301,1,0.138724,0.177587,0.139986
1302,1,0.13151,0.177552,0.140412
1303,1,0.14182,0.177524,0.139948
1304,1,0.15589,0.177508,0.139966
1305,1,0.16864,0.177501,0.140243
1306,1,0.099951,0.177441,0.14006
1307,1,0.077398,0.177365,0.139802
1308,1,0.126505,0.177326,0.139294
1309,1,0.15362,0.177308,0.139399
1310,1,0.110783,0.177257,0.138944
1311,1,0.063477,0.17717,0.138068
1312,1,0.105099,0.177115,0.137566
1313,1,0.119702,0.177072,0.13741
1314,1,0.103336,0.177015,0.136017
1315,1,0.063022,0.176929,0.135748
1316,1,0.110168,0.176878,0.135326
1317,1,0.169029,0.176872,0.136355
1318,1,0.090559,0.176807,0.135305
1319,1,0.131624,0.176772,0.135351
1320,1,0.144221,0.176748,0.135111
1321,1,0.160401,0.176735,0.135642
1322,1,0.095562,0.176674,0.135869
1323,1,0.172132,0.17667,0.136183
1324,1,0.170085,0.176666,0.136439
1325,1,0.164772,0.176657,0.137311
1326,1,0.215814,0.176686,0.138038
1327,1,0.16461,0.176677,0.138354
1328,1,0.173985,0.176675,0.137959
1329,1,0.126238,0.176637,0.137946
1330,1,0.201825,0.176656,0.138506
1331,1,0.095166,0.176595,0.138671
1332,1,0.145991,0.176572,0.138487
1333,1,0.056506,0.176482,0.137405
1334,1,0.182533,0.176486,0.137234
1335,1,0.0999,0.176429,0.136103
1336,1,0.192992,0.176441,0.136681
1337,1,0.126945,0.176404,0.13655
1338,1,0.156596,0.176389,0.136985
1339,1,0.052757,0.176297,0.135325
1340,1,0.168718,0.176291,0.136377
1341,1,0.138226,0.176263,0.136482
1342,1,0.141634,0.176237,0.13736
1343,1,0.140625,0.176211,0.137301
1344,1,0.132781,0.176178,0.13656
1345,1,0.114495,0.176133,0.135749
1346,1,0.120335,0.176091,0.135996
1347,1,0.113991,0.176045,0.136174
1348,1,0.127702,0.176009,0.135977
1349,1,0.088166,0.175944,0.135934
1350,1,0.207278,0.175967,0.136392
1351,1,0.12385,0.175929,0.136257
1352,1,0.107908,0.175878,0.136042
1353,1,0.121035,0.175838,0.135121
1354,1,0.247805,0.175891,0.136746
1355,1,0.087604,0.175826,0.135716
1356,1,0.115402,0.175781,0.135459
1357,1,0.085845,0.175715,0.134627
1358,1,0.113685,0.175669,0.134575
1359,1,0.213612,0.175697,0.135265
1360,1,0.188304,0.175706,0.135676
1361,1,0.139918,0.17568,0.135639
1362,1,0.172128,0.175678,0.135753
1363,1,0.080438,0.175608,0.135216
1364,1,0.168891,0.175603,0.135459
1365,1,0.101,0.175548,0.134669
1366,1,0.110029,0.1755,0.132912
1367,1,0.16533,0.175493,0.133202
1368,1,0.121184,0.175453,0.133433
1369,1,0.190946,0.175464,0.13408
